model,condition,example_id,raw_output_len_chars,extracted_code_len_chars,flags,warning,error
qwen2.5-coder:7b,direct,crn-003358,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.088045728Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 218016312, 'load_duration': 181204983, 'prompt_eval_count': 148, 'prompt_eval_duration': 18801533, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-003358,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.276042563Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 208746915, 'load_duration': 193426603, 'prompt_eval_count': 148, 'prompt_eval_duration': 10574174, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-008823,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.318590752Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 229577572, 'load_duration': 200435338, 'prompt_eval_count': 177, 'prompt_eval_duration': 21824457, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-008823,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.493272897Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 216254648, 'load_duration': 199861736, 'prompt_eval_count': 177, 'prompt_eval_duration': 10891162, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006784,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.553335547Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 233169205, 'load_duration': 186827415, 'prompt_eval_count': 409, 'prompt_eval_duration': 36401575, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006784,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.688386212Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 192777224, 'load_duration': 169440073, 'prompt_eval_count': 409, 'prompt_eval_duration': 11551876, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013905,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.792005436Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 237649008, 'load_duration': 208832813, 'prompt_eval_count': 183, 'prompt_eval_duration': 21922755, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-013905,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:36.912142972Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 222608770, 'load_duration': 202215123, 'prompt_eval_count': 183, 'prompt_eval_duration': 13504737, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000862,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.017639113Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 1009306867, 'load_duration': 163652881, 'prompt_eval_count': 261, 'prompt_eval_duration': 26987761, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000862,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.143959829Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 155533770, 'load_duration': 136889959, 'prompt_eval_count': 261, 'prompt_eval_duration': 11596536, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.181797846Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 162989722, 'load_duration': 141031095, 'prompt_eval_count': 117, 'prompt_eval_duration': 16878182, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006421,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.305439234Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 160304363, 'load_duration': 145486189, 'prompt_eval_count': 117, 'prompt_eval_duration': 10738556, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000801,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.351600321Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 168830537, 'load_duration': 141752098, 'prompt_eval_count': 168, 'prompt_eval_duration': 21531562, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000801,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:39.502251192Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 195884721, 'load_duration': 175113005, 'prompt_eval_count': 168, 'prompt_eval_duration': 11866767, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-004543,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.23467837Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 853807862, 'load_duration': 152618239, 'prompt_eval_count': 333, 'prompt_eval_duration': 33691567, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-004543,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.382709166Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 186759524, 'load_duration': 169816647, 'prompt_eval_count': 333, 'prompt_eval_duration': 10565347, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006291,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.499719474Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 263852876, 'load_duration': 202668332, 'prompt_eval_count': 418, 'prompt_eval_duration': 43671270, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006291,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.642908755Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 259256332, 'load_duration': 238282981, 'prompt_eval_count': 418, 'prompt_eval_duration': 11540033, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000798,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.763027013Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 261916448, 'load_duration': 230899735, 'prompt_eval_count': 158, 'prompt_eval_duration': 19845770, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000798,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.898141021Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 253928491, 'load_duration': 237410158, 'prompt_eval_count': 158, 'prompt_eval_duration': 11039265, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-011089,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:41.985480145Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 220356090, 'load_duration': 190161885, 'prompt_eval_count': 222, 'prompt_eval_duration': 23646430, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-011089,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.053706171Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 154496056, 'load_duration': 139138209, 'prompt_eval_count': 222, 'prompt_eval_duration': 10551980, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000744,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.182656186Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 195897597, 'load_duration': 166233497, 'prompt_eval_count': 134, 'prompt_eval_duration': 19281128, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-000744,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.234846505Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 180154572, 'load_duration': 154815053, 'prompt_eval_count': 134, 'prompt_eval_duration': 13359266, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-001241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.40631019Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 221971740, 'load_duration': 196079082, 'prompt_eval_count': 173, 'prompt_eval_duration': 21496675, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-001241,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.443966532Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 207393050, 'load_duration': 187960612, 'prompt_eval_count': 173, 'prompt_eval_duration': 11675575, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009360,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.625142885Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 217701914, 'load_duration': 181202793, 'prompt_eval_count': 264, 'prompt_eval_duration': 27399761, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-009360,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.639471966Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 193757087, 'load_duration': 165599185, 'prompt_eval_count': 264, 'prompt_eval_duration': 10642178, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-005359,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.819167568Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 193073562, 'load_duration': 168527187, 'prompt_eval_count': 153, 'prompt_eval_duration': 18701462, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-005359,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.835085757Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 194560935, 'load_duration': 165623281, 'prompt_eval_count': 153, 'prompt_eval_duration': 11710916, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002326,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:42.978402458Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 158144181, 'load_duration': 122447251, 'prompt_eval_count': 274, 'prompt_eval_duration': 27455884, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-002326,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:43.05438114Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 218032873, 'load_duration': 187763779, 'prompt_eval_count': 274, 'prompt_eval_duration': 13500582, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006510,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:43.228488082Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 247841620, 'load_duration': 215742543, 'prompt_eval_count': 213, 'prompt_eval_duration': 24108616, 'eval_count': 1}"
qwen2.5-coder:7b,direct,crn-006510,0,0,empty_raw_output;empty_extracted_code,empty_raw_output,"BackendRequestError: Ollama response did not include message.content: {'model': 'qwen2.5-coder:7b', 'created_at': '2026-05-11T02:26:43.244203143Z', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 188648937, 'load_duration': 161962094, 'prompt_eval_count': 213, 'prompt_eval_duration': 10829281, 'eval_count': 1}"
